sample_id,text,true_label,pred_small,pred_medium,pred_large,confidence_small,confidence_medium,confidence_large,latency_small_ms,latency_medium_ms,latency_large_ms,small_correct,medium_correct,large_correct,all_models_wrong,first_success_model,difficulty_level,estimated_routing_latency_ms
334,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ",1,1,1,1,0.9997727274894714,0.9997524619102478,0.9989312291145324,28.03970000240952,53.78619994735345,218.8923999783583,True,True,True,False,small,1,28.03970000240952
335,"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ",0,0,0,0,0.9990684390068054,0.9979768395423888,0.9994763731956482,24.43749998928979,45.57469999417663,195.6173999933526,True,True,True,False,small,1,24.43749998928979
336,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ",1,1,1,1,0.9998632669448853,0.999624490737915,0.9988583326339722,24.8835000093095,45.18090002238751,188.54750000173223,True,True,True,False,small,1,24.8835000093095
337,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,0,0,0,0,0.9998096823692322,0.999303698539734,0.9994927644729614,20.1424999977462,43.20030001690611,182.05080000916496,True,True,True,False,small,1,20.1424999977462
338,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0,0,0,0,0.9884478449821472,0.8863056302070618,0.9991495609283448,22.53199997358024,49.656499992124736,183.0010999692604,True,True,True,False,small,1,22.53199997358024
339,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,1,1,1,1,0.9997448325157166,0.999440610408783,0.998550832271576,22.00660004746169,40.26209999574348,165.93469999497756,True,True,True,False,small,1,22.00660004746169
340,"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0,0,0,0,0.9978379607200624,0.997761368751526,0.9995052814483644,22.91930001229048,51.81119998451322,182.77900002431124,True,True,True,False,small,1,22.91930001229048
341,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,1,1,1,1,0.956880509853363,0.7769057750701904,0.9988619089126588,21.38700004434213,44.00309995980933,164.9502000072971,True,True,True,False,small,1,21.38700004434213
342,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ",0,0,0,0,0.9976773858070374,0.9956811666488647,0.9994843006134032,21.79430000251159,48.630200035404414,177.85390000790358,True,True,True,False,small,1,21.79430000251159
343,no way i can believe this load of junk . ,0,0,0,0,0.999742329120636,0.9981707334518432,0.999486207962036,15.794300008565187,37.42230002535507,149.50669999234378,True,True,True,False,small,1,15.794300008565187
344,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",1,1,1,1,0.999556839466095,0.9996163845062256,0.9988875985145568,22.00449997326359,40.00729997642338,152.88549999240786,True,True,True,False,small,1,22.00449997326359
345,"this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",1,1,1,1,0.9997206330299376,0.9994801878929138,0.998498558998108,31.09119995497167,53.97730000549927,214.8886999930255,True,True,True,False,small,1,31.09119995497167
346,"not only unfunny , but downright repellent . ",0,0,0,0,0.9960511326789856,0.9983185529708862,0.9994901418685912,23.002700007054955,38.30670000752434,195.32699999399483,True,True,True,False,small,1,23.002700007054955
347,"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ",0,0,0,0,0.999744474887848,0.9988189339637756,0.9995044469833374,22.755299985874444,43.03150001214817,196.8207000172697,True,True,True,False,small,1,22.755299985874444
348,just one bad idea after another . ,0,0,0,0,0.9997321963310242,0.9985097050666808,0.9994906187057496,16.475699958391488,37.76749997632578,145.61519998824224,True,True,True,False,small,1,16.475699958391488
349,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,0,0,0,0,0.9970731735229492,0.9985198378562928,0.9994971752166748,24.945000011939555,46.91600002115592,201.52649999363348,True,True,True,False,small,1,24.945000011939555
350,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",0,0,0,0,0.9979621171951294,0.9917197227478028,0.9994789958000184,23.87610002188012,48.92469994956628,193.07030003983527,True,True,True,False,small,1,23.87610002188012
351,"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ",1,1,1,1,0.9998282194137572,0.9993521571159364,0.9988529682159424,24.077100038994104,47.77030000695959,207.6064000139013,True,True,True,False,small,1,24.077100038994104
352,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ",1,1,1,1,0.999677300453186,0.9996352195739746,0.9988678693771362,21.07020001858473,41.75039997790009,158.07830000994727,True,True,True,False,small,1,21.07020001858473
353,"for movie lovers as well as opera lovers , tosca is a real treat . ",1,1,1,1,0.9998812675476074,0.9995662569999696,0.9989191293716432,19.95859999442473,46.24070000136271,160.04430002067238,True,True,True,False,small,1,19.95859999442473
354,"the film is quiet , threatening and unforgettable . ",1,1,1,1,0.9996365308761596,0.9963569045066832,0.9988803267478944,19.494000007398427,37.11929998826236,147.53499999642372,True,True,True,False,small,1,19.494000007398427
355,there is no pleasure in watching a child suffer . ,0,0,0,0,0.9993324875831604,0.991471827030182,0.9984750151634216,18.08419998269528,33.87679997831583,148.4823999926448,True,True,True,False,small,1,18.08419998269528
356,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",0,1,0,0,0.9715964198112488,0.9023674130439758,0.9988223910331726,25.626200018450614,46.77409998839721,190.71850000182167,False,True,True,False,medium,2,72.40030000684783
357,stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . ,0,0,0,0,0.992774486541748,0.9931446313858032,0.9994916915893556,24.620099982712414,42.95139998430386,171.3774999952875,True,True,True,False,small,1,24.620099982712414
358,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ,1,0,0,1,0.9897913932800292,0.9899762272834778,0.9890649318695068,25.48939996631816,49.63770002359525,199.4766000425443,False,False,True,False,large,3,274.6037000324577
359,"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ",1,1,1,1,0.999652624130249,0.9993219375610352,0.9984325766563416,21.80059999227524,44.5727999904193,170.7777999690734,True,True,True,False,small,1,21.80059999227524
360,` easily my choice for one of the year 's best films . ' ,1,1,1,1,0.9997192025184632,0.9991825222969056,0.9986328482627868,22.88780000526458,38.77560002729297,155.79940000316128,True,True,True,False,small,1,22.88780000526458
361,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ",0,0,0,0,0.9998056292533876,0.9987398982048036,0.9994953870773317,22.37729995977133,44.24369998741895,172.40630002925172,True,True,True,False,small,1,22.37729995977133
362,"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . ",1,1,1,1,0.998489260673523,0.9990254640579224,0.998885452747345,21.69050002703443,46.77389998687431,202.7882999973372,True,True,True,False,small,1,21.69050002703443
363,it 's a grab bag of genres that do n't add up to a whole lot of sense . ,0,0,0,0,0.9997567534446716,0.9990720748901368,0.9995015859603882,22.057700029108677,43.11870003584772,194.87270002719012,True,True,True,False,small,1,22.057700029108677
364,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . ",0,0,0,0,0.9963623881340028,0.9881107807159424,0.999479115009308,21.55559998936951,44.96369999833405,170.8890000008978,True,True,True,False,small,1,21.55559998936951
365,"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . ",0,0,0,0,0.9917422533035278,0.943118691444397,0.9994414448738098,22.63469999888912,45.78089999267832,194.4042000104673,True,True,True,False,small,1,22.63469999888912
366,"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . ",1,1,1,1,0.999795138835907,0.9994444251060486,0.9989266991615297,23.67129997583106,42.39730001427233,210.92480001971128,True,True,True,False,small,1,23.67129997583106
367,there has always been something likable about the marquis de sade . ,1,1,1,1,0.999489426612854,0.9992450475692748,0.9929383397102356,20.51880001090467,42.853599996306,169.71269994974136,True,True,True,False,small,1,20.51880001090467
368,"the humor is forced and heavy-handed , and occasionally simply unpleasant . ",0,0,0,0,0.9996163845062256,0.9968288540840148,0.999491572380066,17.95840001432225,37.275500013493,173.7550999969244,True,True,True,False,small,1,17.95840001432225
369,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",1,1,1,1,0.999118149280548,0.9994643330574036,0.9989080429077148,26.210399984847754,44.80200004763901,202.5590999983251,True,True,True,False,small,1,26.210399984847754
370,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ",0,0,0,0,0.9997214674949646,0.9986560344696044,0.999487280845642,26.66899998439476,54.8545999918133,190.4350000550039,True,True,True,False,small,1,26.66899998439476
371,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ",1,1,1,1,0.9988870024681092,0.9995408058166504,0.9989191293716432,22.99540000967681,45.14900001231581,171.38160002650693,True,True,True,False,small,1,22.99540000967681
372,"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . ",1,1,1,1,0.9991909861564636,0.9985563158988952,0.9987769722938538,24.259300029370934,55.80400000326336,173.20469999685884,True,True,True,False,small,1,24.259300029370934
373,not since freddy got fingered has a major release been so painful to sit through . ,0,0,0,0,0.9959283471107484,0.9966189861297609,0.999457061290741,18.350000027567148,40.924000029917806,146.0345999803394,True,True,True,False,small,1,18.350000027567148
374,"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . ",0,0,0,0,0.999755561351776,0.9990831613540648,0.9988056421279908,20.6756999832578,43.21570001775399,165.00570002244783,True,True,True,False,small,1,20.6756999832578
375,we have n't seen such hilarity since say it is n't so ! ,1,0,1,1,0.9446536898612976,0.8230198621749878,0.9956868290901184,21.26820001285523,43.952699983492494,153.1181000173092,False,True,True,False,medium,2,65.22089999634773
376,to call the other side of heaven `` appalling '' would be to underestimate just how dangerous entertainments like it can be . ,0,0,0,1,0.9996867179870604,0.9920322895050048,0.9869340658187866,24.405899981502444,45.73690000688657,154.874200001359,True,True,False,False,small,1,24.405899981502444
